CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
7792,1307.937701,1.0,1280.58,237.4,1043.18,0.0,0.833333,0.083333,0.833333,0.0,0,28,1800.0,544.411381,337.179545,0.0,12
7842,213.205306,0.818182,2536.27,370.5,2165.77,0.0,0.833333,0.083333,0.75,0.0,0,17,6000.0,2298.104409,154.476891,0.666667,12
7966,213.233979,0.909091,2140.96,165.79,1975.17,0.0,0.833333,0.166667,0.583333,0.0,0,30,2500.0,2152.256934,197.031451,0.444444,12
7978,154.271153,1.0,1498.28,667.0,831.28,0.0,0.833333,0.416667,0.583333,0.0,0,24,12000.0,1343.450205,189.406063,0.583333,12
7980,962.855497,0.909091,1839.69,1501.05,338.64,0.0,0.833333,0.25,0.583333,0.0,0,19,5000.0,1331.30538,247.588037,0.0,12
8034,5022.775729,1.0,2117.05,1947.05,170.0,0.0,0.833333,0.833333,0.166667,0.0,0,19,7000.0,1588.794697,1082.482851,0.0,12
8092,1220.359151,1.0,568.3,0.0,568.3,0.0,0.833333,0.0,0.75,0.0,0,10,3000.0,902.082618,411.544387,0.0,12
8096,481.20549,1.0,1520.98,1129.8,391.18,0.0,0.833333,0.5,0.666667,0.0,0,24,6000.0,1477.598975,248.560395,0.083333,12
8108,50.682705,0.909091,434.6,64.0,370.6,0.0,0.833333,0.083333,0.833333,0.0,0,11,4000.0,538.381397,136.480614,0.1,12
8426,75.401255,0.909091,692.94,0.0,692.94,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,806.703752,143.810743,0.545455,12
8628,391.179957,0.909091,7363.38,6965.06,398.32,0.0,0.833333,0.666667,0.416667,0.0,0,42,4500.0,11891.44907,889.95708,1.0,12
8730,540.157857,1.0,181.5,0.0,181.5,0.0,0.833333,0.0,0.833333,0.0,0,11,500.0,246.839723,669.292383,0.0,12
8796,2486.194077,1.0,2869.17,1761.23,1107.94,0.0,0.833333,0.5,0.666667,0.0,0,41,5500.0,718.693733,596.134475,0.0,12
8808,1529.206464,1.0,874.94,0.0,874.94,0.0,0.833333,0.0,0.75,0.0,0,18,1500.0,716.241063,1502.744095,0.0,12
8520,6.121105,0.571429,233.9,233.9,0.0,0.0,0.428571,0.428571,0.0,0.0,0,5,10500.0,33.010201,53.9438,0.0,7
1028,395.81907,0.888889,37.0,0.0,37.0,0.0,0.111111,0.0,0.111111,0.0,0,2,2500.0,243.495592,159.29742,0.0,9
1916,0.0,0.0,103.68,103.68,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,2500.0,230.652819,,0.0,9
3014,751.590839,0.444444,2000.0,2000.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,2000.0,265.918137,353.102768,0.0,9
6106,10.451064,0.333333,405.93,405.93,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,6500.0,831.748202,165.599724,0.0,9
7880,23.407282,0.111111,240.47,240.47,0.0,0.0,0.111111,0.111111,0.0,0.0,0,2,2500.0,0.0,,0.0,9
2526,615.726189,0.666667,1317.34,1317.34,0.0,0.0,0.222222,0.222222,0.0,0.0,0,2,2500.0,328.995042,185.210313,0.0,9
3418,39.930624,0.222222,399.95,290.57,109.38,0.0,0.222222,0.222222,0.111111,0.0,0,9,1200.0,0.0,,0.0,9
908,102.011668,0.888889,799.0,0.0,799.0,0.0,0.444444,0.0,0.333333,0.0,0,6,1000.0,907.540585,124.882315,1.0,9
8298,5.629313,0.222222,62.72,0.0,62.72,0.0,0.444444,0.0,0.444444,0.0,0,4,1500.0,31.523069,29.715632,0.0,9
8564,48.161019,0.777778,318.05,166.8,151.25,0.0,0.444444,0.111111,0.222222,0.0,0,8,1200.0,425.122515,72.507248,0.0,9
88,35.16925,0.636364,272.34,0.0,272.34,0.0,0.416667,0.0,0.416667,0.0,0,8,1500.0,386.322209,104.5487,0.272727,12
136,17.838173,1.0,164.7,0.0,164.7,0.0,0.416667,0.0,0.333333,0.0,0,5,3000.0,182.462461,103.72423,0.111111,12
268,63.930277,0.545455,626.98,589.1,37.88,0.0,0.416667,0.416667,0.083333,0.0,0,10,3000.0,450.633632,166.929549,0.5,12
296,11.269672,0.636364,248.31,0.0,248.31,0.0,0.416667,0.0,0.416667,0.0,0,10,9500.0,36.844388,66.224535,0.0,12
390,64.180193,0.727273,602.2,502.2,100.0,0.0,0.416667,0.416667,0.166667,0.0,0,9,2500.0,590.403543,69.987515,0.0,12
396,5269.72399,1.0,682.57,669.47,13.1,0.0,0.416667,0.333333,0.083333,0.0,0,9,7000.0,1771.172074,1336.751401,0.0,12
550,253.367476,0.909091,626.69,0.0,626.69,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,969.151872,176.889617,0.0,12
568,21.968945,0.454545,335.0,0.0,335.0,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,742.772271,145.138785,0.333333,12
684,35.382803,0.545455,359.84,0.0,359.84,0.0,0.416667,0.0,0.333333,0.0,0,9,5000.0,503.91361,135.328767,0.75,12
712,26.96054,0.636364,157.45,0.0,157.45,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,238.253379,116.450584,0.0,12
894,2022.469335,1.0,22.5,0.0,22.5,0.0,0.416667,0.0,0.416667,0.0,0,5,10000.0,2062.495163,435.662185,0.0,12
922,274.038592,1.0,286.19,58.0,228.19,0.0,0.416667,0.083333,0.416667,0.0,0,7,1700.0,911.371697,179.244755,0.0,12
1120,110.409387,0.727273,992.88,992.88,0.0,0.0,0.416667,0.416667,0.0,0.0,0,12,4500.0,791.103098,148.537836,0.0,12
1148,555.340226,1.0,621.03,534.33,86.7,0.0,0.416667,0.333333,0.166667,0.0,0,9,10500.0,347.749694,188.666431,0.0,12
1156,32.71168,0.454545,350.0,0.0,350.0,0.0,0.416667,0.0,0.333333,0.0,0,6,3000.0,421.815239,178.406886,1.0,12
1302,31.872458,0.636364,394.0,0.0,394.0,0.0,0.416667,0.0,0.25,0.0,0,6,1500.0,778.621541,154.099558,1.0,12
1336,915.717703,1.0,55.49,0.0,55.49,0.0,0.416667,0.0,0.416667,0.0,0,7,1000.0,1221.513652,10800.04619,0.083333,12
1340,97.064177,0.545455,863.97,114.0,749.97,0.0,0.416667,0.083333,0.416667,0.0,0,9,7000.0,1384.018459,103.701385,0.363636,12
1618,260.409355,1.0,545.34,257.34,288.0,0.0,0.416667,0.166667,0.166667,0.0,0,9,1500.0,384.809868,189.1629,0.0,12
1672,1135.540743,1.0,1148.47,1132.59,15.88,0.0,0.416667,0.416667,0.083333,0.0,0,27,1450.0,1089.187544,275.097439,0.0,12
1792,1872.934017,1.0,382.5,310.0,72.5,0.0,0.416667,0.416667,0.083333,0.0,0,7,1950.0,463.938794,1005.849526,0.0,12
1840,177.551278,0.636364,66.25,0.0,66.25,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,2283.641666,3116.67911,0.0,12
1900,512.058666,0.818182,921.2,664.73,256.47,0.0,0.416667,0.166667,0.25,0.0,0,7,5500.0,1851.553319,786.58816,0.0,12
1964,3.164023,0.454545,51.73,0.0,51.73,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,77.666427,26.092644,0.0,12
2024,344.288226,1.0,146.75,0.0,146.75,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,135.87419,203.496004,0.0,12
2132,44.350816,0.454545,1144.35,1077.45,66.9,0.0,0.416667,0.416667,0.166667,0.0,0,26,500.0,1618.479121,135.440312,1.0,12
2182,7.388588,0.545455,84.05,0.0,84.05,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,171.883336,99.694319,0.2,12
2202,1420.113689,1.0,393.63,393.63,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1500.0,473.832445,617.154654,0.0,12
2370,26.621291,0.363636,426.83,426.83,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,6000.0,195.490843,88.384521,0.0,12
2380,2686.595082,1.0,282.52,282.52,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,3000.0,3747.500925,1248.460984,0.083333,12
2520,120.307206,0.545455,653.95,653.95,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,2500.0,1327.025412,195.935077,0.2,12
2686,429.887213,1.0,898.34,295.0,603.34,0.0,0.416667,0.25,0.416667,0.0,0,11,6500.0,865.94452,178.267406,0.0,12
2714,1112.070216,1.0,179.24,59.0,120.24,0.0,0.416667,0.083333,0.333333,0.0,0,7,4000.0,217.546584,368.652894,0.0,12
3050,1068.031748,0.727273,98.97,0.0,98.97,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,3594.989864,445.215577,0.0,12
3112,23.981951,0.454545,1934.16,1934.16,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,2500.0,3721.903965,54.690715,1.0,12
3114,633.388444,1.0,830.45,830.45,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,6000.0,497.263402,239.606651,0.0,12
3192,3143.23132,1.0,255.08,129.52,125.56,0.0,0.416667,0.166667,0.333333,0.0,0,11,5500.0,734.825068,841.525188,0.0,12
3334,18.293628,0.545455,117.65,0.0,117.65,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,186.00215,88.133951,0.2,12
3654,200.574081,1.0,675.9,675.9,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,7500.0,753.502654,308.604961,0.083333,12
3766,82.706999,1.0,367.67,289.77,77.9,0.0,0.416667,0.333333,0.083333,0.0,0,9,4700.0,610.349554,143.185465,0.083333,12
3874,62.32157,0.636364,601.35,468.0,133.35,0.0,0.416667,0.333333,0.333333,0.0,0,10,7000.0,704.075312,161.420141,0.25,12
3942,13.230057,0.545455,112.21,0.0,112.21,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,229.90409,134.635863,0.285714,12
3946,2074.364799,1.0,1500.0,1500.0,0.0,0.0,0.416667,0.416667,0.0,0.0,0,15,2200.0,2200.280484,1436.215703,0.0,12
4038,202.190447,0.545455,2011.81,2011.81,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,2100.0,3144.544042,165.070133,0.8,12
4146,23.956905,0.636364,186.05,186.05,0.0,0.0,0.416667,0.416667,0.0,0.0,0,7,16500.0,410.798862,209.045742,1.0,12
4156,2454.552939,1.0,461.32,24.0,437.32,0.0,0.416667,0.083333,0.333333,0.0,0,6,8000.0,1010.442597,681.475934,0.0,12
4392,20.661831,0.454545,298.8,0.0,298.8,0.0,0.416667,0.0,0.333333,0.0,0,5,5000.0,529.767238,128.122144,1.0,12
4548,827.393597,0.727273,693.89,0.0,693.89,0.0,0.416667,0.0,0.416667,0.0,0,13,1500.0,1954.590955,700.486647,0.090909,12
4550,1038.465061,1.0,264.8,0.0,264.8,0.0,0.416667,0.0,0.333333,0.0,0,5,1000.0,418.812352,773.534938,0.0,12
4570,1226.122189,1.0,295.34,295.34,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1200.0,439.233552,1282.187993,0.0,12
4604,3.535385,0.363636,53.95,0.0,53.95,0.0,0.416667,0.0,0.416667,0.0,0,5,1200.0,124.392554,114.355656,0.4,12
4642,1906.67771,1.0,486.27,580.2,0.0,0.0,0.416667,0.25,0.0,0.0,0,14,2000.0,712.776539,1440.494944,0.0,12
4714,1250.885289,1.0,892.19,363.85,528.34,0.0,0.416667,0.083333,0.416667,0.0,0,6,1800.0,461.638318,296.027848,0.0,12
4804,415.27608,0.454545,191.34,40.0,151.34,0.0,0.416667,0.083333,0.416667,0.0,0,8,1500.0,3467.412046,1094.75712,0.2,12
4928,20.595501,0.545455,289.78,0.0,289.78,0.0,0.416667,0.0,0.416667,0.0,0,5,2700.0,342.440014,82.359493,0.363636,12
5096,23.651198,0.454545,250.0,0.0,250.0,0.0,0.416667,0.0,0.333333,0.0,0,5,1200.0,475.347623,173.942309,1.0,12
5108,751.22482,1.0,1000.0,0.0,1000.0,0.0,0.416667,0.0,0.333333,0.0,0,5,1700.0,2025.267591,319.173449,0.083333,12
5376,264.261791,1.0,175.0,0.0,175.0,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,152.787605,213.203947,0.0,12
5404,0.0,0.0,45.53,0.0,45.53,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,0.0,,0.0,12
5424,19.508047,1.0,193.14,0.0,193.14,0.0,0.416667,0.0,0.416667,0.0,0,5,2000.0,220.46377,71.965063,0.25,12
5580,30.93853,0.909091,232.89,0.0,232.89,0.0,0.416667,0.0,0.333333,0.0,0,10,16000.0,86.660547,90.167861,0.1,12
5682,79.462211,0.727273,1073.97,1073.97,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,8100.0,866.683765,116.514395,0.222222,12
5790,5.260527,0.272727,263.16,0.0,263.16,0.0,0.416667,0.0,0.333333,0.0,0,7,6000.0,385.107859,43.89699,0.2,12
5798,2852.354665,1.0,424.84,424.84,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,3000.0,725.815797,833.636185,0.0,12
5882,15.797437,0.636364,195.0,0.0,195.0,0.0,0.416667,0.0,0.416667,0.0,0,9,2000.0,283.424488,145.48842,0.6,12
5894,890.633006,0.909091,756.73,756.73,0.0,0.0,0.416667,0.416667,0.0,0.0,0,9,3000.0,1964.578805,276.845199,0.0,12
6034,867.244416,1.0,804.18,0.0,804.18,0.0,0.416667,0.0,0.416667,0.0,0,10,3700.0,1175.28625,343.753509,0.0,12
6052,2000.797758,1.0,1037.5,0.0,1037.5,0.0,0.416667,0.0,0.416667,0.0,0,5,7500.0,1864.665644,450.605909,0.272727,12
6130,1134.122053,1.0,288.39,0.0,288.39,0.0,0.416667,0.0,0.416667,0.0,0,10,1400.0,2155.314664,12256.99852,0.083333,12
6148,40.977812,0.454545,502.92,0.0,502.92,0.0,0.416667,0.0,0.416667,0.0,0,6,4000.0,748.302786,177.375481,0.75,12
6214,740.704213,0.545455,1311.76,524.8,786.96,0.0,0.416667,0.083333,0.333333,0.0,0,14,3500.0,5149.432038,277.233099,0.0,12
6250,368.330629,1.0,1029.29,1029.29,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,6500.0,1393.630631,170.881343,0.0,12
6314,133.926073,0.272727,246.75,246.75,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,11000.0,7103.026842,151.26551,0.0,12
6336,155.924331,0.818182,517.14,460.57,56.57,0.0,0.416667,0.25,0.166667,0.0,0,7,3000.0,369.733274,131.403254,0.0,12
6374,297.985886,1.0,116.18,7.78,108.4,0.0,0.416667,0.083333,0.333333,0.0,0,5,1000.0,1178.583629,206.812783,0.083333,12
6622,3664.282588,1.0,493.34,260.0,233.34,0.0,0.416667,0.083333,0.416667,0.0,0,6,9500.0,1050.91005,821.066878,0.0,12
6690,483.261458,1.0,3228.3,3228.3,0.0,0.0,0.416667,0.416667,0.0,0.0,0,34,600.0,3304.347175,476.295378,0.166667,12
6994,34.387537,1.0,153.18,61.9,91.28,0.0,0.416667,0.083333,0.416667,0.0,0,11,2500.0,99.085409,145.637604,0.0,12
7182,25.615441,0.545455,146.5,146.5,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,500.0,287.288012,142.251239,0.0,12
7262,1669.759168,1.0,200.0,0.0,200.0,0.0,0.416667,0.0,0.416667,0.0,0,5,11000.0,442.60799,373.920471,0.0,12
7266,3176.980384,1.0,1079.25,1079.25,0.0,0.0,0.416667,0.416667,0.0,0.0,0,10,8500.0,2109.059693,923.295203,0.0,12
7288,1194.885664,1.0,365.5,365.5,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,1200.0,566.349364,1362.30698,0.0,12
7334,9.996627,0.454545,87.94,0.0,87.94,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,214.442181,122.22549,0.2,12
7436,387.449138,1.0,253.7,253.7,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,3000.0,198.133653,200.73031,0.0,12
7616,132.993735,0.454545,1383.67,1358.77,24.9,0.0,0.416667,0.333333,0.166667,0.0,0,10,7000.0,1270.735859,103.971481,0.0,12
7738,405.234722,1.0,916.04,916.04,0.0,0.0,0.416667,0.416667,0.0,0.0,0,14,500.0,628.237735,202.203675,0.083333,12
7810,2092.156291,1.0,1372.81,1372.81,0.0,0.0,0.416667,0.416667,0.0,0.0,0,16,2250.0,1073.317848,1140.180264,0.0,12
7866,3.78631,0.636364,133.05,28.2,104.85,0.0,0.416667,0.166667,0.25,0.0,0,5,12000.0,210.053432,99.533735,0.444444,12
7932,47.162463,0.909091,1276.72,810.0,466.72,0.0,0.416667,0.083333,0.333333,0.0,0,5,6000.0,602.244665,94.668806,0.166667,12
7998,10.536718,0.636364,385.4,0.0,385.4,0.0,0.416667,0.0,0.333333,0.0,0,5,2500.0,416.407817,69.890263,0.2,12
8036,1543.205532,1.0,1027.57,927.57,100.0,0.0,0.416667,0.333333,0.083333,0.0,0,13,6000.0,319.878647,443.406361,0.0,12
8044,19.589561,0.545455,299.84,299.84,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,3000.0,577.023407,116.058011,0.8,12
8174,937.434519,1.0,1124.88,1085.63,39.25,0.0,0.416667,0.333333,0.083333,0.0,0,9,2500.0,993.196174,252.572491,0.0,12
8200,60.835983,0.454545,1151.45,0.0,1151.45,0.0,0.416667,0.0,0.333333,0.0,0,5,4000.0,1499.855842,39.385916,0.1,12
8310,80.167956,0.545455,1053.52,1053.52,0.0,0.0,0.416667,0.416667,0.0,0.0,0,12,3000.0,970.48092,67.064056,0.125,12
8388,316.095114,1.0,89.96,0.0,89.96,0.0,0.416667,0.0,0.416667,0.0,0,5,4700.0,301.153658,202.370136,0.0,12
8432,12.209291,0.545455,143.75,0.0,143.75,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,330.503125,147.685817,1.0,12
8446,179.357206,1.0,497.15,497.15,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,1200.0,291.121154,180.093054,0.0,12
8452,902.099225,0.818182,5080.85,4674.21,406.64,0.0,0.416667,0.333333,0.25,0.0,0,12,8000.0,177.879919,258.715978,0.0,12
8646,511.825603,0.909091,362.48,0.0,362.48,0.0,0.416667,0.0,0.416667,0.0,0,10,2000.0,2400.443969,377.084941,0.0,12
8686,1562.60448,1.0,880.22,816.88,63.34,0.0,0.416667,0.083333,0.333333,0.0,0,8,2500.0,459.441845,4257.948127,0.0,12
8738,44.463463,0.545455,154.86,0.0,154.86,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,182.661133,79.973646,0.0,12
8850,2792.534256,1.0,9661.37,9661.37,0.0,0.0,0.416667,0.416667,0.0,0.0,0,12,8500.0,6000.763458,682.274622,0.0,12
628,2.559461,0.571429,116.1,0.0,116.1,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,256.642179,66.289561,0.5,7
708,13.99841,0.857143,94.86,0.0,94.86,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,68.323361,104.264949,0.4,7
1932,92.119709,0.857143,499.98,0.0,499.98,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,471.641077,95.821841,1.0,7
2932,1448.6877,1.0,266.52,0.0,266.52,0.0,0.857143,0.0,0.714286,0.0,0,24,1500.0,250.102937,558.520424,0.0,7
3024,6.542818,0.571429,178.0,0.0,178.0,0.0,0.857143,0.0,0.571429,0.0,0,6,1500.0,231.111728,19.703002,0.0,7
3296,25.379719,0.571429,179.0,0.0,179.0,0.0,0.857143,0.0,0.714286,0.0,0,6,4000.0,308.793382,73.19845,0.0,7
4164,975.252077,1.0,1146.74,796.74,350.0,0.0,0.857143,0.142857,0.714286,0.0,0,8,1000.0,1273.063087,252.66907,0.0,7
6846,328.686581,1.0,2806.78,2588.53,218.25,0.0,0.857143,0.714286,0.285714,0.0,0,26,1200.0,1796.886852,93.017466,0.25,7
7040,37.123618,0.857143,84.24,0.0,84.24,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,0.0,,0.0,7
7194,0.0,0.0,300.0,0.0,300.0,0.0,0.857143,0.0,0.857143,0.0,0,6,2500.0,0.0,,0.0,7
7780,53.989299,0.857143,469.14,0.0,469.14,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,446.737399,99.058125,0.8,7
7860,93.358273,0.857143,1094.41,220.01,874.4,0.0,0.857143,0.142857,0.714286,0.0,0,16,1500.0,780.526454,102.598525,1.0,7
1968,0.0,0.0,990.0,0.0,990.0,0.0,0.818182,0.0,0.818182,0.0,0,9,1500.0,0.0,,0.0,11
3066,491.605909,0.909091,747.55,0.0,747.55,0.0,0.818182,0.0,0.818182,0.0,0,9,2500.0,282.956764,189.443558,0.0,11
4532,115.310676,0.909091,1316.06,1111.4,204.66,0.0,0.818182,0.727273,0.090909,0.0,0,14,500.0,1198.557935,138.869649,1.0,11
6400,1236.635476,1.0,540.0,540.0,0.0,0.0,0.818182,0.818182,0.0,0.0,0,9,4000.0,2136.389192,247.620077,0.090909,11
7030,43.405954,0.818182,520.65,112.0,408.65,0.0,0.818182,0.090909,0.636364,0.0,0,10,2000.0,515.760919,132.358795,0.333333,11
1642,6.96194,0.272727,80.43,0.0,80.43,0.0,0.272727,0.0,0.181818,0.0,0,3,1000.0,140.958283,153.887492,1.0,11
4254,1163.790341,1.0,517.0,517.0,0.0,0.0,0.272727,0.272727,0.0,0.0,0,12,1200.0,541.21958,709.92275,0.0,11
7580,135.037323,1.0,270.0,0.0,270.0,0.0,0.272727,0.0,0.181818,0.0,0,3,3300.0,1760.310579,1471.250082,1.0,11
8610,76.631162,1.0,406.78,406.78,0.0,0.0,0.272727,0.272727,0.0,0.0,0,3,7500.0,593.46007,114.512379,0.2,11
8820,61.644247,0.363636,490.6,0.0,490.6,0.0,0.272727,0.0,0.272727,0.0,0,3,18000.0,1197.347043,131.19619,1.0,11
8880,2475.660894,0.909091,440.0,440.0,0.0,0.0,0.272727,0.272727,0.0,0.0,0,3,10500.0,511.059528,492.803429,0.0,11
272,18.627266,0.888889,309.26,0.0,309.26,0.0,0.888889,0.0,0.777778,0.0,0,14,1500.0,272.654072,122.277171,0.714286,9
1278,11.25397,0.888889,154.64,0.0,154.64,0.0,0.888889,0.0,0.777778,0.0,0,8,1500.0,123.322205,130.085578,0.857143,9
3742,90.953335,0.888889,921.02,317.74,603.28,0.0,0.888889,0.111111,0.777778,0.0,0,9,2500.0,782.67882,109.17084,0.777778,9
4248,10.785694,0.444444,384.4,0.0,384.4,0.0,0.888889,0.0,0.777778,0.0,0,8,1500.0,655.428475,65.251585,0.333333,9
4376,25.095678,0.888889,177.76,0.0,177.76,0.0,0.888889,0.0,0.777778,0.0,0,8,1500.0,138.239594,130.345404,0.285714,9
4848,6.992117,0.888889,96.64,0.0,96.64,0.0,0.888889,0.0,0.777778,0.0,0,8,1500.0,88.431789,107.50587,0.0,9
7364,224.69247,0.888889,1112.07,0.0,1112.07,0.0,0.888889,0.0,0.777778,0.0,0,44,1500.0,900.366427,151.429715,0.0,9
8800,140.715619,0.888889,1562.4,0.0,1562.4,0.0,0.888889,0.0,0.888889,0.0,0,12,2500.0,1140.945539,134.478322,0.222222,9
8826,131.936915,0.888889,1233.28,0.0,1233.28,0.0,0.888889,0.0,0.777778,0.0,0,12,2000.0,732.737299,756.855462,0.333333,9
782,5.721468,0.9,83.43,0.0,83.43,0.0,0.9,0.0,0.8,0.0,0,9,1500.0,78.559954,91.631089,0.375,10
2066,75.070011,0.9,898.45,0.0,898.45,0.0,0.9,0.0,0.8,0.0,0,11,4000.0,743.358844,146.723712,1.0,10
2408,1518.813947,1.0,2110.98,1748.98,362.0,0.0,0.9,0.5,0.6,0.0,0,20,1700.0,663.894987,555.397214,0.0,10
2564,25.679113,0.9,379.0,0.0,379.0,0.0,0.9,0.0,0.8,0.0,0,9,1000.0,354.062545,135.039818,1.0,10
5282,528.095171,1.0,868.74,677.74,191.0,0.0,0.9,0.6,0.6,0.0,0,22,600.0,1013.601058,173.598464,0.0,10
5338,532.467828,1.0,3262.5,1186.74,2075.76,0.0,0.9,0.1,0.8,0.0,0,17,4500.0,2683.090485,177.053495,0.333333,10
5578,403.816601,0.9,3431.0,0.0,3431.0,0.0,0.9,0.0,0.8,0.0,0,15,10000.0,2370.440541,139.047088,0.7,10
5910,525.3186,0.9,1604.97,0.0,1604.97,0.0,0.9,0.0,0.8,0.0,0,9,1000.0,1059.917432,459.831026,0.0,10
7562,24.057927,0.7,441.78,49.9,391.88,0.0,0.9,0.1,0.8,0.0,0,21,1500.0,299.240418,68.453971,0.2,10
8192,2.930211,0.4,285.39,0.0,285.39,0.0,0.9,0.0,0.8,0.0,0,9,1500.0,305.985621,31.631949,0.0,10
1520,15.587005,0.545455,156.0,0.0,156.0,0.0,0.545455,0.0,0.545455,0.0,0,6,2000.0,168.726312,81.861265,0.2,11
4006,58.313733,0.454545,499.0,0.0,499.0,0.0,0.545455,0.0,0.454545,0.0,0,6,1500.0,526.368079,76.744713,0.125,11
4126,2585.246439,0.909091,338.0,0.0,338.0,0.0,0.545455,0.0,0.454545,0.0,0,6,9000.0,866.276894,776.501849,0.0,11
5034,1915.675716,1.0,855.27,855.27,0.0,0.0,0.545455,0.545455,0.0,0.0,0,8,6200.0,519.064499,438.190574,0.0,11
5300,8.820603,0.636364,124.0,0.0,124.0,0.0,0.545455,0.0,0.454545,0.0,0,6,1000.0,193.804464,127.387848,1.0,11
7786,43.124063,0.727273,491.43,491.43,0.0,0.0,0.545455,0.545455,0.0,0.0,0,7,2100.0,714.720575,129.562455,1.0,11
292,539.162731,0.625,0.0,0.0,0.0,1103.30382,0.0,0.0,0.0,0.125,1,0,1200.0,360.986284,200.101165,0.0,8
1026,485.507827,0.875,0.0,0.0,0.0,455.227731,0.0,0.0,0.0,0.125,1,0,2000.0,794.426157,116.202264,0.0,8
1054,1575.508838,0.875,0.0,0.0,0.0,1977.834772,0.0,0.0,0.0,0.125,1,0,2500.0,260.843536,325.312921,0.0,8
1712,13.440318,1.0,0.0,0.0,0.0,138.410148,0.0,0.0,0.0,0.125,1,0,1500.0,150.90008,18.958252,0.142857,8
1816,5239.381493,0.625,0.0,0.0,0.0,9798.167329,0.0,0.0,0.0,0.125,1,0,10000.0,1345.580941,2011.806301,0.0,8
1946,677.778395,0.75,0.0,0.0,0.0,1361.306734,0.0,0.0,0.0,0.125,2,0,1500.0,1515.946459,143.812331,0.0,8
2040,0.422555,0.125,0.0,0.0,0.0,104.437928,0.0,0.0,0.0,0.125,1,0,2500.0,887.984715,0.311953,0.0,8
2092,152.983848,0.375,0.0,0.0,0.0,451.815934,0.0,0.0,0.0,0.125,1,0,1200.0,54.712966,123.051387,0.0,8
2956,57.453201,0.75,0.0,0.0,0.0,272.713302,0.0,0.0,0.0,0.125,1,0,1200.0,385.853874,84.697292,0.166667,8
3048,230.936733,0.5,0.0,0.0,0.0,1364.395327,0.0,0.0,0.0,0.125,1,0,3000.0,4024.820049,149.909419,0.0,8
3474,809.847455,0.875,0.0,0.0,0.0,908.423608,0.0,0.0,0.0,0.125,1,0,1500.0,146.074769,179.412493,0.0,8
3912,772.647723,0.875,0.0,0.0,0.0,970.37112,0.0,0.0,0.0,0.125,1,0,2500.0,125.862157,209.002905,0.0,8
4144,10.954457,0.125,0.0,0.0,0.0,389.594394,0.0,0.0,0.0,0.125,2,0,3000.0,0.0,,0.0,8
4324,198.951791,0.25,0.0,0.0,0.0,1365.18629,0.0,0.0,0.0,0.125,1,0,2500.0,0.0,,0.0,8
